GPGGA Base Position,,,,,,,,,,,,,,,GPGGA End Position,,,,,,,,,,,,,,,Base Latitude,Base Longitude,End Latitude,End Longitude,Node Count, Extra Tether Length,Node Address,X,Y,Z,Unscaled Pressure,Depth,Node Address,X,Y,Z,Unscaled Pressure,Depth,,Time
$GPGGA,151534.032,3554.7414,N,01430.4223,E,1,5,1,0, M,0, M,0,*70,$GPGGA,151534.033,3554.7414,N,01430.4223,E,1,5,1,1.54729542857143, M,0, M,0,*5C,35.9123568911798,14.5070383635881,35.9123568912,14.5070383636,1,0.00,,3/28/2013 4:15:34 PM
$GPGGA,151535.045,3554.7414,N,01430.4223,E,1,5,1,0, M,0, M,0,*71,$GPGGA,151535.045,3554.7414,N,01430.4223,E,1,5,1,1.48219885714286, M,0, M,0,*53,35.9123568911798,14.5070383635881,35.9123568912,14.5070383636,1,0.00,,3/28/2013 4:15:35 PM
$GPGGA,151536.059,3554.7414,N,01430.4223,E,1,5,1,0, M,0, M,0,*7F,$GPGGA,151536.059,3554.7414,N,01430.4223,E,1,5,1,1.40802101694915, M,0, M,0,*58,35.9123568911798,14.5070383635881,35.9123568912,14.5070383636,1,0.00,,3/28/2013 4:15:36 PM
$GPGGA,151537.073,3554.7414,N,01430.4223,E,1,5,1,0, M,0, M,0,*76,$GPGGA,151537.073,3554.7414,N,01430.4223,E,1,5,1,1.261872, M,0, M,0,*51,35.9123568911798,14.5070383635881,35.9123568912,14.5070383636,1,0.00,,3/28/2013 4:15:37 PM
$GPGGA,151538.087,3554.7414,N,01430.4223,E,1,5,1,0, M,0, M,0,*72,$GPGGA,151538.087,3554.7414,N,01430.4223,E,1,5,1,1.08494285714286, M,0, M,0,*5D,35.9123568911798,14.5070383635881,35.9123568912,14.5070383636,1,0.00,,3/28/2013 4:15:38 PM
$GPGGA,151539.101,3554.7414,N,01430.4223,E,1,5,1,0, M,0, M,0,*7C,$GPGGA,151539.101,3554.7414,N,01430.4223,E,1,5,1,0.934719999999999, M,0, M,0,*6A,35.9123568911798,14.5070383635881,35.9123568912,14.5070383636,1,0.00,,3/28/2013 4:15:39 PM
$GPGGA,151540.115,3554.7414,N,01430.4223,E,1,5,1,0, M,0, M,0,*77,$GPGGA,151540.115,3554.7414,N,01430.4223,E,1,5,1,0.797850285714285, M,0, M,0,*6F,35.9123568911798,14.5070383635881,35.9123568912,14.5070383636,1,0.00,,3/28/2013 4:15:40 PM
$GPGGA,151541.129,3554.7414,N,01430.4223,E,1,5,1,0, M,0, M,0,*79,$GPGGA,151541.129,3554.7414,N,01430.4223,E,1,5,1,0.627597714285713, M,0, M,0,*67,35.9123568911798,14.5070383635881,35.9123568912,14.5070383636,1,0.00,,3/28/2013 4:15:41 PM
$GPGGA,151542.142,3554.7414,N,01430.4223,E,1,5,1,0, M,0, M,0,*77,$GPGGA,151542.142,3554.7414,N,01430.4223,E,1,5,1,0.430638857142857, M,0, M,0,*64,35.9123568911798,14.5070383635881,35.9123568912,14.5070383636,1,0.00,,3/28/2013 4:15:42 PM
$GPGGA,151543.156,3554.7414,N,01430.4223,E,1,5,1,0, M,0, M,0,*73,$GPGGA,151543.156,3554.7414,N,01430.4223,E,1,5,1,0.300907938461538, M,0, M,0,*6F,35.9123568911798,14.5070383635881,35.9123568912,14.5070383636,1,0.00,,3/28/2013 4:15:43 PM
